Route_Name,Route_Link,Bus_Name,Bus_Type,Departure_Time,Duration,Starting_Time,Star_Rating,Price,Seat_Availability,Source File
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5999,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20,07h 40m,04:00,3.7,INR 467,30 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 48021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,07h 15m,03:55,4.1,INR 467,18 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,08h 40m,05:30,3.1,INR 467,28 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5970,INDRA(A.C. Seater),21:00,08h 00m,05:00,3.6,INR 565,24 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5988,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 25m,04:45,4.3,INR 464,24 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5945,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 40m,05:00,3.7,INR 467,28 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4589,INDRA(A.C. Seater),21:30,08h 00m,05:30,3.9,INR 565,28 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5998,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 15m,05:00,3.8,INR 467,20 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4591,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 55m,05:55,3.5,INR 467,14 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Raja Buses,NON AC Seater / Sleeper 2+1,21:00,07h 50m,04:50,4.4,INR 500,20 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.8,INR 500,32 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,07h 20m,04:50,3.9,INR 500,26 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Raja Buses,NON AC Seater / Sleeper 2+1,22:00,06h 50m,04:50,4.3,INR 500,15 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,A/C Sleeper (2+1),21:30,08h 00m,05:30,3.9,INR 800,19 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),21:30,08h 15m,05:45,4.1,INR 600,17 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,4.1,INR 500,21 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 40m,05:25,4.2,INR 499,36 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,JOSH BUS,Non A/C Seater / Sleeper (2+1),20:45,08h 05m,04:50,4.0,INR 500,23 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:30,07h 45m,05:15,3.8,INR 700,12 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,3.8,INR 540,22 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.2,INR 450,29 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kaveri Travels,A/C Sleeper (2+1),21:30,07h 30m,05:00,3.5,INR 899,16 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Anish Travels,Non A/C Seater / Sleeper (2+1),22:40,05h 50m,04:30,2.9,INR 700,26 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SLVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 15m,05:15,3.5,675,17 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SVVT Travels,Non A/C Seater / Sleeper (2+1),21:25,07h 40m,05:05,2.8,INR 500,27 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Krishna Travels,A/C Seater / Sleeper (2+1),20:15,08h 45m,05:00,3.8,INR 550,24 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),23:00,05h 30m,04:30,4.0,3800,46 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:05,07h 15m,05:20,3.8,INR 499,31 Seats available,apsrtc_bus_details.csv
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),22:50,05h 40m,04:30,4.0,3800,36 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2559,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,08h 45m,03:30,4.1,INR 569,16 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2563,INDRA(A.C. Seater),19:30,07h 45m,03:15,3.9,INR 649,25 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4797,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,11h 25m,07:40,4.0,INR 668,20 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,08h 35m,04:50,4.2,INR 569,22 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4894,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,07h 45m,04:10,4.1,INR 569,33 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2573,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,07h 00m,03:30,2.7,INR 874,25 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4803,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,09h 50m,06:35,3.8,INR 623,16 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:45,07h 35m,04:20,3.8,INR 776,20 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4801,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,09h 30m,06:15,3.1,INR 618,28 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2876,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:55,08h 00m,04:55,4.0,INR 569,3 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 37801,INDRA(A.C. Seater),21:05,08h 10m,05:15,4.1,INR 688,28 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4799,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:05,10h 15m,07:20,3.3,INR 631,2 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,09h 00m,06:15,2.8,INR 623,38 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2545,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,08h 45m,06:00,3.7,INR 569,22 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4900,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,08h 20m,05:40,3.9,INR 569,25 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4823,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,07h 55m,05:30,4.2,INR 569,13 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4795,INDRA(A.C. Seater),21:35,07h 53m,05:28,3.5,INR 698,34 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,08h 15m,06:00,4.6,INR 569,1 Seat available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4936,STAR LINER(NON-AC SLEEPER 2+1),21:45,07h 30m,05:15,4.8,INR 738,4 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:50,07h 20m,05:10,3.9,INR 874,29 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4996,INDRA(A.C. Seater),22:00,07h 00m,05:00,4.0,INR 688,26 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,08h 03m,06:13,4.7,INR 618,10 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),22:10,07h 50m,06:00,4.2,INR 738,9 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4934,VENNELA (A.C. SLEEPER),22:25,07h 35m,06:00,3.3,INR 1018,9 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4791,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:45,07h 45m,06:30,4.3,INR 874,35 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 23703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 45m,05:45,3.3,INR 537,28 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:30,06h 56m,05:26,4.7,INR 549,25 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,07h 25m,05:25,4.8,INR 880,11 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:48,06h 52m,05:40,4.5,1216,22 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,NueGo,Electric A/C Seater (2+2),22:00,08h 33m,06:33,4.3,695,8 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Mythri Tours And Travels,A/C Sleeper (2+1),20:00,08h 00m,04:00,4.5,INR 999,11 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Mozo travels,A/C Sleeper (2+1),20:55,08h 50m,05:45,4.4,INR 900,22 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Sri Atluri Travels,A/C Seater / Sleeper (2+1),22:15,07h 57m,06:12,4.2,INR 510,28 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:21,07h 49m,06:10,4.1,INR 789,17 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,NueGo,Electric A/C Seater (2+2),23:15,08h 33m,07:48,4.2,664,12 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,LVP Travels,A/C Seater / Sleeper (2+1),22:02,08h 06m,06:08,4.3,INR 560,29 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Mozo travels,A/C Seater / Sleeper (2+1),20:50,08h 30m,05:20,4.4,INR 600,23 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:51,07h 09m,06:00,4.2,INR 480,26 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,BSR Tours And Travels,A/C Sleeper (2+1),22:00,07h 15m,05:15,4.4,INR 880,14 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,PRK Travels,Non A/C Seater / Sleeper (2+1),22:13,08h 22m,06:35,4.2,440,13 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,LVR Travels,Non A/C Seater / Sleeper (2+1),23:37,07h 08m,06:45,3.8,INR 489,19 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:18,06h 42m,05:00,3.9,INR 560,20 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Anjani Bus,A/C Seater / Sleeper (2+1),22:40,07h 35m,06:15,3.8,INR 549,30 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,05:00,4.0,INR 560,26 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,06h 25m,05:45,3.8,INR 899,15 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:22,06h 53m,05:15,4.2,INR 560,21 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,07h 10m,05:10,4.9,INR 880,17 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,06h 25m,05:45,3.4,INR 899,17 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Mythri Tours And Travels,A/C Sleeper (2+1),19:10,08h 50m,04:00,4.9,INR 949,11 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,NueGo,Electric A/C Sleeper (2+1),22:15,07h 25m,05:40,4.4,854,11 Seats available,apsrtc_bus_details.csv
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,06h 50m,05:15,4.5,INR 600,21 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,TGSRTC - 7772,Super Luxury (Non AC Seater 2+2 Push Back),17:30,07h 15m,00:45,3.4,INR 480,15 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,TGSRTC - 7770,Super Luxury (Non AC Seater 2+2 Push Back),19:30,06h 45m,02:15,3.7,INR 542,14 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,TGSRTC - 7774,Lahari Non A/C Sleeper Cum Seater,20:30,07h 00m,03:30,4.2,INR 825,15 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,TGSRTC - 1618,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05h 15m,03:45,3.6,INR 619,1 Seat available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,TGSRTC - 1762,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05h 20m,04:20,3.9,INR 558,1 Seat available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:35,07h 25m,06:00,4.6,1108,18 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:55,06h 30m,05:25,4.6,INR 1269,15 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:00,07h 00m,05:00,4.6,INR 1309,10 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,07h 00m,05:45,4.5,INR 1119,10 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:35,06h 30m,05:05,4.5,INR 1339,17 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),21:50,07h 10m,05:00,4.5,INR 1349,14 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:15,07h 55m,06:10,4.3,INR 1209,18 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),16:00,09h 10m,01:10,4.7,698,21 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,07h 52m,06:07,4.1,INR 930,13 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Yolo Bus,A/C Sleeper (2+1),21:31,07h 56m,05:27,4.5,INR 1190,12 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:15,07h 55m,06:10,4.1,949,6 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),22:20,06h 40m,05:00,4.3,INR 990,8 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),15:10,09h 00m,00:10,4.6,698,14 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sri KVR Travels,A/C Sleeper (2+1),22:40,06h 50m,05:30,4.0,INR 1629,25 Seats available,apsrtc_bus_details.csv
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,07h 30m,05:55,4.3,INR 1039,9 Seats available,apsrtc_bus_details.csv
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,TGSRTC - 8003,Lahari Non A/C Sleeper Cum Seater,21:00,08h 00m,05:00,3.6,INR 839,18 Seats available,apsrtc_bus_details.csv
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,TGSRTC - 9930,Super Luxury (Non AC Seater 2+2 Push Back),21:15,07h 55m,05:10,3.4,INR 797,15 Seats available,apsrtc_bus_details.csv
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,TGSRTC - 1758,Super Luxury (Non AC Seater 2+2 Push Back),22:50,05h 40m,04:30,3.3,INR 800,6 Seats available,apsrtc_bus_details.csv
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,TGSRTC - 2017,Lahari Non A/C Sleeper Cum Seater,23:20,08h 05m,07:25,3.8,INR 942,11 Seats available,apsrtc_bus_details.csv
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 2875,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:15,31h 50m,08:05,4.1,INR 569,2 Seats available,apsrtc_bus_details.csv
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),21:45,07h 39m,05:24,4.7,INR 969,1 Seat available,apsrtc_bus_details.csv
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:05,08h 22m,06:27,4.5,1180,4 Seats available,apsrtc_bus_details.csv
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),22:40,07h 35m,06:15,4.7,1680,2 Seats available,apsrtc_bus_details.csv
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),20:50,08h 10m,05:00,4.4,INR 999,11 Seats available,apsrtc_bus_details.csv
